program_change channel=0 program=0 time=0 0.0
note_on channel=0 note=79 velocity=68 time=0 441.1953125
control_change channel=0 control=64 value=38 time=12 441.2109375
note_on channel=0 note=62 velocity=33 time=5 441.2174479166667
control_change channel=0 control=64 value=37 time=10 441.23046875
control_change channel=0 control=67 value=100 time=0 441.23046875
note_on channel=0 note=81 velocity=0 time=9 441.2421875
control_change channel=0 control=64 value=40 time=21 441.26953125
control_change channel=0 control=67 value=101 time=0 441.26953125
control_change channel=0 control=64 value=50 time=15 441.2890625
control_change channel=0 control=67 value=101 time=0 441.2890625
control_change channel=0 control=64 value=59 time=16 441.3098958333333
control_change channel=0 control=64 value=66 time=22 441.3385416666667
control_change channel=0 control=64 value=70 time=16 441.359375
note_on channel=0 note=79 velocity=0 time=8 441.3697916666667
note_on channel=0 note=76 velocity=73 time=5 441.3763020833333
control_change channel=0 control=64 value=72 time=2 441.37890625
control_change channel=0 control=64 value=73 time=15 441.3984375
control_change channel=0 control=67 value=102 time=15 441.41796875
note_on channel=0 note=62 velocity=0 time=39 441.46875
note_on channel=0 note=67 velocity=0 time=3 441.47265625
note_on channel=0 note=64 velocity=0 time=37 441.5208333333333
note_on channel=0 note=78 velocity=81 time=6 441.5286458333333
note_on channel=0 note=76 velocity=0 time=10 441.5416666666667
control_change channel=0 control=64 value=72 time=56 441.6145833333333
note_on channel=0 note=78 velocity=0 time=25 441.6471354166667
control_change channel=0 control=64 value=71 time=6 441.6549479166667
control_change channel=0 control=64 value=68 time=16 441.67578125
control_change channel=0 control=64 value=64 time=14 441.6940104166667
note_on channel=0 note=79 velocity=75 time=7 441.703125
note_on channel=0 note=64 velocity=44 time=1 441.7044270833333
control_change channel=0 control=64 value=53 time=7 441.7135416666667
note_on channel=0 note=67 velocity=49 time=0 441.7135416666667
control_change channel=0 control=64 value=34 time=16 441.734375
note_on channel=0 note=62 velocity=28 time=13 441.7513020833333
control_change channel=0 control=64 value=0 time=2 441.75390625
control_change channel=0 control=64 value=20 time=61 441.8333333333333
control_change channel=0 control=64 value=42 time=15 441.8528645833333
note_on channel=0 note=81 velocity=79 time=2 441.85546875
note_on channel=0 note=79 velocity=0 time=4 441.8606770833333
control_change channel=0 control=64 value=55 time=9 441.8723958333333
control_change channel=0 control=67 value=101 time=0 441.8723958333333
control_change channel=0 control=64 value=62 time=16 441.8932291666667
control_change channel=0 control=64 value=64 time=14 441.9114583333333
control_change channel=0 control=64 value=66 time=16 441.9322916666667
note_on channel=0 note=64 velocity=0 time=6 441.9401041666667
note_on channel=0 note=67 velocity=0 time=1 441.94140625
control_change channel=0 control=64 value=68 time=8 441.9518229166667
control_change channel=0 control=64 value=69 time=15 441.9713541666667
control_change channel=0 control=67 value=102 time=0 441.9713541666667
note_on channel=0 note=62 velocity=0 time=3 441.9752604166667
control_change channel=0 control=67 value=102 time=13 441.9921875
note_on channel=0 note=83 velocity=79 time=8 442.0026041666667
control_change channel=0 control=67 value=103 time=7 442.01171875
note_on channel=0 note=81 velocity=0 time=6 442.01953125
control_change channel=0 control=67 value=104 time=9 442.03125
control_change channel=0 control=67 value=104 time=15 442.05078125
control_change channel=0 control=67 value=105 time=15 442.0703125
control_change channel=0 control=67 value=106 time=16 442.0911458333333
control_change channel=0 control=67 value=106 time=14 442.109375
control_change channel=0 control=64 value=68 time=31 442.1497395833333
control_change channel=0 control=64 value=67 time=15 442.1692708333333
control_change channel=0 control=64 value=64 time=16 442.1901041666667
control_change channel=0 control=64 value=59 time=16 442.2109375
control_change channel=0 control=67 value=107 time=0 442.2109375
control_change channel=0 control=64 value=48 time=15 442.23046875
control_change channel=0 control=67 value=107 time=0 442.23046875
control_change channel=0 control=64 value=28 time=15 442.25
note_on channel=0 note=81 velocity=72 time=0 442.25
control_change channel=0 control=64 value=0 time=15 442.26953125
note_on channel=0 note=83 velocity=0 time=11 442.2838541666667
control_change channel=0 control=67 value=108 time=4 442.2890625
note_on channel=0 note=62 velocity=34 time=4 442.2942708333333
note_on channel=0 note=69 velocity=37 time=7 442.3033854166667
control_change channel=0 control=67 value=108 time=5 442.3098958333333
note_on channel=0 note=66 velocity=32 time=4 442.3151041666667
control_change channel=0 control=67 value=109 time=33 442.3580729166667
control_change channel=0 control=67 value=109 time=15 442.3776041666667
control_change channel=0 control=64 value=33 time=15 442.3971354166667
control_change channel=0 control=64 value=56 time=16 442.41796875
control_change channel=0 control=67 value=110 time=0 442.41796875
control_change channel=0 control=64 value=65 time=15 442.4375
control_change channel=0 control=64 value=69 time=16 442.4583333333333
control_change channel=0 control=64 value=74 time=15 442.4778645833333
control_change channel=0 control=67 value=110 time=0 442.4778645833333
control_change channel=0 control=64 value=78 time=15 442.4973958333333
control_change channel=0 control=67 value=111 time=0 442.4973958333333
control_change channel=0 control=64 value=79 time=16 442.5182291666667
control_change channel=0 control=67 value=112 time=0 442.5182291666667
note_on channel=0 note=81 velocity=0 time=6 442.5260416666667
note_on channel=0 note=69 velocity=0 time=6 442.5338541666667
control_change channel=0 control=67 value=113 time=2 442.5364583333333
control_change channel=0 control=67 value=114 time=16 442.5572916666667
control_change channel=0 control=67 value=115 time=15 442.5768229166667
control_change channel=0 control=67 value=116 time=15 442.5963541666667
note_on channel=0 note=66 velocity=0 time=3 442.6002604166667
control_change channel=0 control=64 value=79 time=13 442.6171875
control_change channel=0 control=64 value=78 time=14 442.6354166666667
control_change channel=0 control=67 value=116 time=0 442.6354166666667
control_change channel=0 control=67 value=117 time=15 442.6549479166667
control_change channel=0 control=67 value=117 time=16 442.67578125
control_change channel=0 control=64 value=78 time=14 442.6940104166667
control_change channel=0 control=67 value=118 time=0 442.6940104166667
control_change channel=0 control=64 value=77 time=16 442.71484375
control_change channel=0 control=64 value=77 time=15 442.734375
control_change channel=0 control=67 value=117 time=91 442.8528645833333
note_on channel=0 note=62 velocity=0 time=5 442.859375
control_change channel=0 control=64 value=76 time=11 442.8736979166667
control_change channel=0 control=67 value=117 time=0 442.8736979166667
control_change channel=0 control=64 value=76 time=45 442.9322916666667
control_change channel=0 control=67 value=116 time=0 442.9322916666667
note_on channel=0 note=62 velocity=80 time=42 442.9869791666667
control_change channel=0 control=67 value=116 time=3 442.9908854166667
control_change channel=0 control=67 value=115 time=46 443.05078125
control_change channel=0 control=67 value=115 time=15 443.0703125
control_change channel=0 control=67 value=114 time=16 443.0911458333333
control_change channel=0 control=67 value=113 time=15 443.1106770833333
control_change channel=0 control=67 value=113 time=16 443.1315104166667
control_change channel=0 control=67 value=112 time=14 443.1497395833333
control_change channel=0 control=67 value=111 time=15 443.1692708333333
control_change channel=0 control=67 value=110 time=16 443.1901041666667
control_change channel=0 control=64 value=76 time=14 443.2083333333333
control_change channel=0 control=67 value=109 time=0 443.2083333333333
control_change channel=0 control=64 value=77 time=15 443.2278645833333
control_change channel=0 control=67 value=108 time=0 443.2278645833333
control_change channel=0 control=67 value=105 time=17 443.25
control_change channel=0 control=64 value=77 time=15 443.26953125
control_change channel=0 control=67 value=102 time=0 443.26953125
control_change channel=0 control=67 value=97 time=16 443.2903645833333
control_change channel=0 control=67 value=93 time=15 443.3098958333333
control_change channel=0 control=67 value=87 time=23 443.33984375
control_change channel=0 control=64 value=78 time=14 443.3580729166667
control_change channel=0 control=67 value=79 time=0 443.3580729166667
control_change channel=0 control=67 value=71 time=15 443.3776041666667
control_change channel=0 control=67 value=62 time=16 443.3984375
control_change channel=0 control=67 value=53 time=15 443.41796875
note_on channel=0 note=62 velocity=0 time=8 443.4283854166667
control_change channel=0 control=67 value=43 time=7 443.4375
control_change channel=0 control=67 value=34 time=15 443.45703125
control_change channel=0 control=67 value=26 time=15 443.4765625
control_change channel=0 control=67 value=17 time=16 443.4973958333333
control_change channel=0 control=67 value=9 time=15 443.5169270833333
control_change channel=0 control=67 value=0 time=15 443.5364583333333
control_change channel=0 control=64 value=77 time=61 443.6158854166667
control_change channel=0 control=64 value=76 time=15 443.6354166666667
control_change channel=0 control=64 value=74 time=16 443.65625
note_on channel=0 note=62 velocity=76 time=1 443.6575520833333
control_change channel=0 control=64 value=72 time=14 443.67578125
control_change channel=0 control=64 value=68 time=15 443.6953125
note_on channel=0 note=50 velocity=59 time=9 443.70703125
control_change channel=0 control=64 value=61 time=7 443.7161458333333
control_change channel=0 control=64 value=49 time=14 443.734375
control_change channel=0 control=64 value=32 time=16 443.7552083333333
control_change channel=0 control=64 value=0 time=15 443.7747395833333
control_change channel=0 control=64 value=54 time=152 443.97265625
control_change channel=0 control=64 value=66 time=14 443.9908854166667
control_change channel=0 control=64 value=73 time=15 444.0104166666667
control_change channel=0 control=64 value=81 time=16 444.03125
control_change channel=0 control=64 value=88 time=14 444.0494791666667
control_change channel=0 control=64 value=92 time=16 444.0703125
note_on channel=0 note=62 velocity=0 time=18 444.09375
control_change channel=0 control=64 value=92 time=119 444.2486979166667
control_change channel=0 control=64 value=91 time=15 444.2682291666667
control_change channel=0 control=64 value=91 time=16 444.2890625
control_change channel=0 control=64 value=90 time=23 444.3190104166667
control_change channel=0 control=64 value=89 time=16 444.33984375
control_change channel=0 control=64 value=88 time=14 444.3580729166667
control_change channel=0 control=64 value=86 time=15 444.3776041666667
control_change channel=0 control=64 value=85 time=16 444.3984375
control_change channel=0 control=64 value=84 time=15 444.41796875
control_change channel=0 control=64 value=83 time=16 444.4388020833333
control_change channel=0 control=64 value=82 time=14 444.45703125
